step,train/loss,train/psnr,val/avg_psnr,val/imagenet-weather_psnr,val/imagenet-weather_ssim
48000,0.15031187236309052,15.890592575073242,,,
48100,0.11749058961868286,17.085031509399414,,,
48200,0.08229221403598785,18.254220962524414,,,
48300,0.24047252535820007,14.028693199157715,,,
48400,0.14033928513526917,15.814567565917969,,,
48500,0.14149382710456848,15.509170532226562,,,
48600,0.12406578660011292,16.476240158081055,,,
48700,0.08914647996425629,18.041593551635742,,,
48800,0.1415507048368454,15.49116039276123,,,
48900,0.16849523782730103,14.725234985351562,,,
49000,0.1456822156906128,16.35808753967285,,,
49100,0.1775447577238083,14.133018493652344,,,
49200,0.14353659749031067,15.81274127960205,,,
49300,0.12655797600746155,16.215662002563477,,,
49400,0.19706496596336365,14.58460521697998,,,
49500,0.13799476623535156,16.522024154663086,,,
49600,0.15582798421382904,15.809908866882324,,,
49700,0.16010577976703644,15.306440353393555,,,
49800,0.1424361616373062,16.59720802307129,,,
49900,0.1419585645198822,15.84368896484375,,,
50000,0.1383027732372284,16.672481536865234,,,
50100,0.13788394629955292,17.04294776916504,,,
50200,0.09558753669261932,17.36150550842285,,,
50300,0.07195205986499786,18.081539154052734,,,
50400,0.12685011327266693,16.479726791381836,,,
50500,0.0960816740989685,17.124277114868164,,,
50600,0.19279339909553528,15.215353012084961,,,
50700,0.19240769743919373,14.851110458374023,,,
50800,0.1123974621295929,16.74301528930664,,,
50900,0.12108853459358215,16.99747085571289,,,
51000,0.11567448079586029,16.667095184326172,,,
51100,0.17634770274162292,15.500106811523438,,,
51200,0.13475164771080017,15.850078582763672,,,
51300,0.14447513222694397,15.394708633422852,,,
51400,0.1494901478290558,15.258424758911133,,,
51500,0.12133002281188965,16.23379898071289,,,
51600,0.18990755081176758,15.73324966430664,,,
51700,0.19170963764190674,14.682270050048828,,,
51800,0.1798563450574875,15.31639289855957,,,
51900,0.19381539523601532,14.705205917358398,,,
52000,0.1765473335981369,16.000276565551758,,,
52100,0.2267761081457138,13.322458267211914,,,
52200,0.21525341272354126,13.813899993896484,,,
52300,0.11979645490646362,16.478496551513672,,,
52400,0.15519940853118896,15.368432998657227,,,
52500,0.1698019951581955,15.697053909301758,,,
52600,0.1267634928226471,16.005779266357422,,,
52700,0.11304639279842377,16.92898941040039,,,
52800,0.13569319248199463,15.872971534729004,,,
52900,0.16331712901592255,14.830185890197754,,,
53000,0.15204434096813202,15.314767837524414,,,
53100,0.14095810055732727,16.658905029296875,,,
53200,0.1596382111310959,14.999780654907227,,,
53300,0.1026046872138977,17.75322723388672,,,
53400,0.11939150094985962,16.745361328125,,,
53500,0.1140042170882225,16.756580352783203,,,
53600,0.16160006821155548,15.721498489379883,,,
53700,0.13499265909194946,16.679872512817383,,,
53800,0.16907474398612976,15.092220306396484,,,
53900,0.1543162763118744,15.588937759399414,,,
54000,0.13819287717342377,15.299665451049805,,,
54100,0.1653899997472763,15.430925369262695,,,
54200,0.12351727485656738,16.646406173706055,,,
54300,0.19379977881908417,14.34722900390625,,,
54400,0.12769672274589539,15.851268768310547,,,
54500,0.13144129514694214,16.349300384521484,,,
54600,0.09486984461545944,17.43415641784668,,,
54700,0.12106647342443466,16.994483947753906,,,
54800,0.19636766612529755,15.164148330688477,,,
54900,0.1645924150943756,15.095355033874512,,,
55000,0.1295713186264038,16.19476318359375,,,
55100,0.14481234550476074,15.795984268188477,,,
55200,0.10685797035694122,16.79509925842285,,,
55300,0.08105175942182541,18.23672103881836,,,
55400,0.16464278101921082,15.421381950378418,,,
55500,0.18544992804527283,15.519275665283203,,,
55600,0.16513872146606445,14.984249114990234,,,
55700,0.15273922681808472,16.108776092529297,,,
55800,0.1703321784734726,14.87903881072998,,,
55900,0.116383396089077,16.2935848236084,,,
56000,0.23047038912773132,13.383073806762695,,,
56100,0.17650547623634338,15.476888656616211,,,
56200,0.14717048406600952,16.060470581054688,,,
56300,0.09270839393138885,17.565288543701172,,,
56400,0.15569272637367249,15.124832153320312,,,
56500,0.16831694543361664,14.806219100952148,,,
56600,0.09889911860227585,17.16213607788086,,,
56700,0.10684385150671005,18.163883209228516,,,
56800,0.09969766438007355,17.421255111694336,,,
56900,0.16814854741096497,15.104594230651855,,,
57000,0.15100237727165222,15.835525512695312,,,
57100,0.13164359331130981,15.95095443725586,,,
57200,0.1774134337902069,14.954273223876953,,,
57300,0.09741692245006561,17.136207580566406,,,
57400,0.10198237746953964,17.06478500366211,,,
57500,0.11351920664310455,16.70255470275879,,,
57600,0.18926066160202026,14.934799194335938,,,
57700,0.127084881067276,16.531875610351562,,,
57800,0.13977859914302826,16.281455993652344,,,
57900,0.09453243017196655,18.14417266845703,,,
58000,0.11280488967895508,16.480419158935547,,,
58100,0.1797974556684494,15.004998207092285,,,
58200,0.14109694957733154,15.794803619384766,,,
58300,0.1721397340297699,15.411746978759766,,,
58400,0.13060395419597626,16.20000457763672,,,
58500,0.12928283214569092,16.67033576965332,,,
58600,0.18278919160366058,15.194643020629883,,,
58700,0.11449780315160751,17.17487144470215,,,
58800,0.17737619578838348,15.031970977783203,,,
58900,0.13150517642498016,16.946868896484375,,,
59000,0.19291850924491882,15.602850914001465,,,
59100,0.16040775179862976,14.768278121948242,,,
59200,0.12080606818199158,16.175682067871094,,,
59300,0.12163761258125305,15.890026092529297,,,
59400,0.15515151619911194,16.1529598236084,,,
59500,0.13085660338401794,16.306182861328125,,,
59600,0.16293558478355408,15.475504875183105,,,
59700,0.11128506064414978,16.486949920654297,,,
59800,0.21470019221305847,14.318548202514648,,,
59900,0.1803557574748993,14.80331039428711,,,
60000,0.23417583107948303,14.100858688354492,,,
60100,0.17321430146694183,15.191487312316895,,,
60200,0.15709693729877472,15.961087226867676,,,
60300,0.18868154287338257,14.728837013244629,,,
60400,0.14824873208999634,15.654016494750977,,,
60500,0.1113865002989769,17.789262771606445,,,
60600,0.1336037814617157,15.679914474487305,,,
60700,0.13187599182128906,16.046464920043945,,,
60800,0.21533048152923584,14.116767883300781,,,
60900,0.12639814615249634,16.968149185180664,,,
61000,0.15740364789962769,15.295685768127441,,,
61100,0.11033191531896591,16.983386993408203,,,
61200,0.0838271975517273,17.84649658203125,,,
61300,0.12611447274684906,16.57594871520996,,,
61400,0.11841478198766708,16.603321075439453,,,
61500,0.15429499745368958,15.615983963012695,,,
61600,0.1532219797372818,16.184459686279297,,,
61700,0.09410224854946136,17.820423126220703,,,
61800,0.15469464659690857,15.108879089355469,,,
61900,0.15386198461055756,16.020225524902344,,,
62000,0.14430266618728638,16.979867935180664,,,
62100,0.22307440638542175,14.289281845092773,,,
62200,0.20233666896820068,14.024442672729492,,,
62300,0.21302656829357147,14.864446640014648,,,
62400,0.14533931016921997,16.153156280517578,,,
62500,0.12342759221792221,17.39487075805664,,,
62600,0.11898434162139893,16.047828674316406,,,
62700,0.137104794383049,16.305431365966797,,,
62800,0.1763838529586792,15.540810585021973,,,
62900,0.15652507543563843,15.358287811279297,,,
63000,0.08517753332853317,17.990419387817383,,,
63100,0.1262919008731842,15.969463348388672,,,
63200,0.16122764348983765,15.216399192810059,,,
63300,0.12845729291439056,16.38106918334961,,,
63400,0.10081645846366882,17.279428482055664,,,
63500,0.13482382893562317,15.945014953613281,,,
63600,0.15157216787338257,15.92667293548584,,,
63700,0.16724130511283875,15.194149017333984,,,
63800,0.1177409291267395,16.64124298095703,,,
63900,0.11952780187129974,17.027132034301758,,,
64000,0.14717547595500946,15.19578742980957,,,
64100,0.1398361176252365,15.529325485229492,,,
64200,0.21764719486236572,14.148582458496094,,,
64300,0.11091408133506775,17.39984893798828,,,
64400,0.15599706768989563,15.412128448486328,,,
64500,0.12817250192165375,17.42574691772461,,,
64600,0.11656015366315842,16.998043060302734,,,
64700,0.19658713042736053,14.417755126953125,,,
64800,0.1494113653898239,15.967538833618164,,,
64900,0.16664539277553558,16.067689895629883,,,
65000,0.17079398036003113,15.422666549682617,,,
65100,0.17709526419639587,14.97198486328125,,,
65200,0.15845118463039398,15.170980453491211,,,
65300,0.1803310364484787,15.424617767333984,,,
65400,0.13821512460708618,15.960963249206543,,,
65500,0.11791199445724487,16.74631118774414,,,
65600,0.19478023052215576,14.587260246276855,,,
65700,0.14258137345314026,16.30133056640625,,,
65800,0.14943985641002655,16.587148666381836,,,
65900,0.15877792239189148,15.496564865112305,,,
66000,0.12679238617420197,16.48392105102539,,,
66100,0.18294315040111542,14.519041061401367,,,
66200,0.1261443942785263,16.321487426757812,,,
66300,0.12144686281681061,17.072120666503906,,,
66400,0.1567443609237671,16.121694564819336,,,
66500,0.25208526849746704,13.149160385131836,,,
66600,0.1189950704574585,16.272300720214844,,,
66700,0.14160557091236115,17.181838989257812,,,
66800,0.19645899534225464,15.286582946777344,,,
66900,0.10199066996574402,17.695106506347656,,,
67000,0.18560890853405,14.98483657836914,,,
67100,0.18376433849334717,14.706596374511719,,,
67200,0.16223792731761932,15.831233978271484,,,
67300,0.11786504089832306,16.36530113220215,,,
67400,0.13422024250030518,15.959463119506836,,,
67500,0.13304491341114044,16.121463775634766,,,
67600,0.19126993417739868,14.38962173461914,,,
67700,0.17523574829101562,15.004549026489258,,,
67800,0.13896988332271576,16.03940200805664,,,
67900,0.13070067763328552,16.644718170166016,,,
68000,0.15851569175720215,15.508476257324219,,,
68100,0.16895902156829834,14.958319664001465,,,
68200,0.13870081305503845,15.667970657348633,,,
68300,0.17591604590415955,15.424856185913086,,,
68400,0.15402323007583618,15.341630935668945,,,
68500,0.1560092717409134,16.025257110595703,,,
68600,0.13914668560028076,15.993617057800293,,,
68700,0.13014544546604156,15.904123306274414,,,
68800,0.1749342978000641,15.195511817932129,,,
68900,0.1748051643371582,15.742389678955078,,,
69000,0.1306694597005844,16.03817367553711,,,
69100,0.12465765327215195,17.235916137695312,,,
69200,0.11799801886081696,16.46623992919922,,,
69300,0.20886430144309998,14.200761795043945,,,
69400,0.09136128425598145,17.348499298095703,,,
69500,0.16541042923927307,15.51574993133545,,,
69600,0.13983096182346344,16.082000732421875,,,
69700,0.13548314571380615,16.272769927978516,,,
69800,0.1748548001050949,15.407846450805664,,,
69900,0.14072397351264954,15.481057167053223,,,
70000,0.18911658227443695,14.797911643981934,,,
70100,0.1383661925792694,15.714691162109375,,,
70200,0.22815904021263123,14.420165061950684,,,
70300,0.13288651406764984,16.743011474609375,,,
70400,0.12430905550718307,16.287416458129883,,,
70500,0.1618971824645996,15.224407196044922,,,
70600,0.1737377941608429,15.349233627319336,,,
70700,0.11391725391149521,16.647727966308594,,,
70800,0.1441793441772461,15.941254615783691,,,
70900,0.16693881154060364,15.239544868469238,,,
71000,0.16264498233795166,15.749573707580566,,,
71100,0.15843212604522705,15.353748321533203,,,
71200,0.17133229970932007,14.867236137390137,,,
71300,0.15440815687179565,16.48916244506836,,,
71400,0.1857472062110901,14.557440757751465,,,
71500,0.11835136264562607,16.929279327392578,,,
71600,0.15105293691158295,15.903092384338379,,,
71700,0.21392938494682312,15.155252456665039,,,
71800,0.1196136623620987,16.81863021850586,,,
71900,0.1559598445892334,15.683935165405273,,,
72000,0.12124969065189362,16.463903427124023,,,
72100,0.1576986014842987,15.48577880859375,,,
72200,0.17134110629558563,15.2071533203125,,,
72300,0.11770659685134888,16.775836944580078,,,
72400,0.12752124667167664,16.07364273071289,,,
72500,0.14941561222076416,15.309687614440918,,,
72600,0.14494164288043976,15.656575202941895,,,
72700,0.18097369372844696,15.064781188964844,,,
72800,0.132778137922287,16.219181060791016,,,
72900,0.1670340895652771,16.013731002807617,,,
73000,0.19483301043510437,14.708024978637695,,,
73100,0.25086361169815063,13.391805648803711,,,
73200,0.12106230109930038,16.73027229309082,,,
73300,0.15702080726623535,15.710607528686523,,,
73400,0.10932990908622742,16.998889923095703,,,
73500,0.1290074735879898,16.637168884277344,,,
73600,0.14078275859355927,15.530198097229004,,,
73700,0.1560470312833786,15.252208709716797,,,
73800,0.1786300390958786,16.296239852905273,,,
73900,0.12119258940219879,16.4583683013916,,,
74000,0.14934274554252625,15.93809700012207,,,
74100,0.14945381879806519,15.912759780883789,,,
74200,0.13354605436325073,16.1416015625,,,
74300,0.19274179637432098,15.709892272949219,,,
74400,0.13147282600402832,16.071208953857422,,,
74500,0.16809451580047607,15.101781845092773,,,
74600,0.20335763692855835,14.470256805419922,,,
74700,0.1628924310207367,15.583985328674316,,,
74800,0.16199736297130585,15.614747047424316,,,
74900,0.15633860230445862,15.9935884475708,,,
75000,0.12907427549362183,16.20777130126953,,,
75100,0.14388124644756317,15.830052375793457,,,
75200,0.1438617706298828,16.717714309692383,,,
75300,0.09862692654132843,17.55075454711914,,,
75400,0.12632933259010315,16.071609497070312,,,
75500,0.12199926376342773,16.4462947845459,,,
75600,0.1213604137301445,17.2929744720459,,,
75700,0.07834354043006897,18.4715633392334,,,
75800,0.15113934874534607,15.686551094055176,,,
75900,0.14664557576179504,15.82458782196045,,,
76000,0.08730173110961914,17.650978088378906,,,
76100,0.1056986078619957,17.491825103759766,,,
76200,0.18076634407043457,14.644024848937988,,,
76300,0.0883275717496872,17.637367248535156,,,
76400,0.12621723115444183,16.220556259155273,,,
76500,0.18636588752269745,14.57152271270752,,,
76600,0.16222736239433289,15.26857852935791,,,
76700,0.14795728027820587,15.720991134643555,,,
76800,0.21814963221549988,14.248926162719727,,,
76900,0.13819573819637299,16.418636322021484,,,
77000,0.13391049206256866,15.819056510925293,,,
77100,0.1669999063014984,16.041786193847656,,,
77200,0.16093134880065918,15.467265129089355,,,
77300,0.16438516974449158,15.559968948364258,,,
77400,0.12258704751729965,16.27468490600586,,,
77500,0.24304436147212982,14.709297180175781,,,
77600,0.12633416056632996,16.541269302368164,,,
77700,0.12361085414886475,16.651601791381836,,,
77800,0.16880863904953003,15.305148124694824,,,
77900,0.17852887511253357,15.990817070007324,,,
78000,0.18856488168239594,14.530928611755371,,,
78100,0.1745850294828415,14.829913139343262,,,
78200,0.20923995971679688,14.981525421142578,,,
78300,0.15544167160987854,14.814735412597656,,,
78400,0.1566545069217682,15.46152114868164,,,
78500,0.15637031197547913,15.401185989379883,,,
78600,0.12019811570644379,16.20677375793457,,,
78700,0.12090125679969788,16.38850975036621,,,
78800,0.14336536824703217,16.446359634399414,,,
78900,0.1116994321346283,16.824996948242188,,,
79000,0.08208152651786804,17.94157600402832,,,
79100,0.21684937179088593,14.518975257873535,,,
79200,0.18444201350212097,14.925525665283203,,,
79300,0.2107662558555603,15.004478454589844,,,
79400,0.14405256509780884,16.31841278076172,,,
79500,0.1385233849287033,16.34005355834961,,,
79600,0.12310397624969482,16.0830020904541,,,
79700,0.12742888927459717,16.408849716186523,,,
79800,0.13859893381595612,15.410019874572754,,,
79900,0.13864925503730774,15.972673416137695,,,
80000,0.1338127702474594,16.054489135742188,,,
80100,0.12346800416707993,16.663591384887695,,,
80200,0.15714994072914124,16.063613891601562,,,
80300,0.16652268171310425,15.152088165283203,,,
80400,0.16282235085964203,15.401612281799316,,,
80500,0.16188108921051025,15.73126220703125,,,
80600,0.20512108504772186,14.229554176330566,,,
80700,0.16932736337184906,16.286684036254883,,,
80800,0.10398035496473312,17.524642944335938,,,
80900,0.13081227242946625,16.181293487548828,,,
81000,0.09916603565216064,17.24981689453125,,,
81100,0.14158573746681213,16.11052703857422,,,
81200,0.14802758395671844,15.396178245544434,,,
81300,0.15266984701156616,15.355849266052246,,,
81400,0.19006270170211792,14.667169570922852,,,
81500,0.1692197322845459,15.389095306396484,,,
81600,0.0965813398361206,17.010040283203125,,,
81700,0.1523715853691101,15.826152801513672,,,
81800,0.15194880962371826,15.540445327758789,,,
81900,0.14846965670585632,15.763219833374023,,,
82000,0.13659587502479553,16.69765853881836,,,
82100,0.10545214265584946,17.511489868164062,,,
82200,0.07667364925146103,17.75796890258789,,,
82300,0.26319894194602966,13.678144454956055,,,
82400,0.15622715651988983,15.538139343261719,,,
82500,0.14992651343345642,15.254250526428223,,,
82600,0.10764205455780029,17.15965461730957,,,
82700,0.155262291431427,15.322105407714844,,,
82800,0.14753341674804688,15.51872444152832,,,
82900,0.13122376799583435,15.762264251708984,,,
83000,0.17543649673461914,14.837897300720215,,,
83100,0.16316905617713928,14.81106948852539,,,
83200,0.1611773669719696,15.352225303649902,,,
83300,0.1504620909690857,15.79010009765625,,,
83400,0.13524451851844788,17.221118927001953,,,
83500,0.1056651771068573,16.702922821044922,,,
83600,0.10660634934902191,16.76526641845703,,,
83700,0.22074399888515472,14.404950141906738,,,
83800,0.13442818820476532,16.827627182006836,,,
83900,0.14634284377098083,16.37954330444336,,,
84000,0.1797707974910736,14.722982406616211,,,
84100,0.16689932346343994,14.923566818237305,,,
84200,0.1560751348733902,15.28032398223877,,,
84300,0.15382245182991028,16.16356658935547,,,
84400,0.08317378163337708,18.00440788269043,,,
84500,0.10998521745204926,16.575786590576172,,,
84600,0.19702744483947754,14.435157775878906,,,
84700,0.10604613274335861,16.657814025878906,,,
84800,0.14525876939296722,16.40838623046875,,,
84900,0.12862913310527802,15.956358909606934,,,
85000,0.17612461745738983,15.569154739379883,,,
85100,0.18296658992767334,14.678664207458496,,,
85200,0.1613389104604721,15.20032024383545,,,
85300,0.12216939777135849,16.240293502807617,,,
85400,0.16070452332496643,15.201897621154785,,,
85500,0.15399745106697083,15.697237968444824,,,
85600,0.13810542225837708,16.48748016357422,,,
85700,0.18379652500152588,14.672324180603027,,,
85800,0.18908552825450897,14.571399688720703,,,
85900,0.2251492440700531,13.152345657348633,,,
86000,0.16815224289894104,15.182180404663086,,,
86100,0.10933368653059006,16.92333984375,,,
86200,0.10578310489654541,16.834972381591797,,,
86300,0.11929627507925034,16.182098388671875,,,
86400,0.16550180315971375,15.763423919677734,,,
86500,0.1531231701374054,15.255721092224121,,,
86600,0.1271173357963562,16.10599708557129,,,
86700,0.16627977788448334,15.293286323547363,,,
86800,0.10759984701871872,16.71845817565918,,,
86900,0.12942838668823242,15.87287712097168,,,
87000,0.11905970424413681,16.36701202392578,,,
87100,0.13492891192436218,16.17976951599121,,,
87200,0.1473740190267563,16.29671287536621,,,
87300,0.16251233220100403,16.049293518066406,,,
87400,0.12916268408298492,16.11383056640625,,,
87500,0.12827132642269135,16.905887603759766,,,
87600,0.16219115257263184,15.659744262695312,,,
87700,0.22239789366722107,14.265113830566406,,,
87800,0.11415109038352966,16.3443603515625,,,
87900,0.09772807359695435,17.24020004272461,,,
88000,0.13047197461128235,16.16156005859375,,,
88100,0.13748018443584442,15.966790199279785,,,
88200,0.12800614535808563,16.266300201416016,,,
88300,0.10553285479545593,17.322391510009766,,,
88400,0.15235579013824463,15.621010780334473,,,
88500,0.13528332114219666,16.58253288269043,,,
88600,0.11847768723964691,16.359107971191406,,,
88700,0.13669686019420624,16.696704864501953,,,
88800,0.11258061230182648,17.48461151123047,,,
88900,0.16269588470458984,15.765096664428711,,,
89000,0.11684545874595642,16.677043914794922,,,
89100,0.18683204054832458,15.560994148254395,,,
89200,0.1465715765953064,15.293741226196289,,,
89300,0.14472359418869019,16.267301559448242,,,
89400,0.12452001869678497,15.910548210144043,,,
89500,0.13886098563671112,16.067771911621094,,,
89600,0.20987093448638916,14.768596649169922,,,
89700,0.12948811054229736,16.40833282470703,,,
89800,0.13439315557479858,16.475921630859375,,,
89900,0.18769554793834686,14.709931373596191,,,
90000,0.1903793215751648,14.817718505859375,,,
90100,0.16617192327976227,15.886579513549805,,,
90200,0.0981292724609375,17.48324203491211,,,
90300,0.1896250694990158,14.379325866699219,,,
90400,0.1384042352437973,15.960684776306152,,,
90500,0.1757039725780487,14.81424331665039,,,
90600,0.15832079946994781,15.735400199890137,,,
90700,0.10173803567886353,17.41952133178711,,,
90800,0.17783223092556,14.823979377746582,,,
90900,0.15403924882411957,16.584705352783203,,,
91000,0.19266930222511292,14.564332962036133,,,
91100,0.18077895045280457,15.639572143554688,,,
91200,0.13294142484664917,16.624216079711914,,,
91300,0.13796433806419373,16.299707412719727,,,
91400,0.1972830891609192,15.823402404785156,,,
91500,0.1411954015493393,15.727859497070312,,,
91600,0.1510639637708664,16.20885467529297,,,
91700,0.13454420864582062,16.51232147216797,,,
91800,0.15038082003593445,15.613635063171387,,,
91900,0.15540054440498352,14.886236190795898,,,
92000,0.09199445694684982,17.351470947265625,,,
92100,0.10896392911672592,16.888484954833984,,,
92200,0.14639851450920105,15.47215461730957,,,
92300,0.1602412760257721,15.355039596557617,,,
92400,0.18319766223430634,15.512889862060547,,,
92500,0.14881210029125214,15.841796875,,,
92600,0.193357914686203,15.305493354797363,,,
92700,0.13267920911312103,16.017961502075195,,,
92800,0.11749380826950073,17.184513092041016,,,
92900,0.12995511293411255,16.867021560668945,,,
93000,0.1302429586648941,16.77316665649414,,,
93100,0.1452055126428604,16.072725296020508,,,
93200,0.11476787179708481,16.587785720825195,,,
93300,0.1231021136045456,16.576377868652344,,,
93400,0.11302469670772552,17.078481674194336,,,
93500,0.16782145202159882,15.789838790893555,,,
93600,0.26167386770248413,14.177351951599121,,,
93700,0.18385013937950134,14.316957473754883,,,
93800,0.08080525696277618,17.695714950561523,,,
93900,0.13736747205257416,16.15355110168457,,,
94000,0.09501823782920837,17.481517791748047,,,
94100,0.13913773000240326,16.040029525756836,,,
94200,0.14993558824062347,15.851116180419922,,,
94300,0.16055426001548767,15.580233573913574,,,
94400,0.07669911533594131,18.01787567138672,,,
94500,0.08555048704147339,17.782808303833008,,,
94600,0.13141188025474548,15.899641036987305,,,
94700,0.11114748567342758,17.068981170654297,,,
94800,0.11440317332744598,16.429637908935547,,,
94900,0.1656336486339569,15.189592361450195,,,
95000,0.1850331723690033,15.449699401855469,,,
95100,0.13802780210971832,16.296340942382812,,,
95200,0.20152568817138672,14.758426666259766,,,
95300,0.1258661150932312,16.586345672607422,,,
95400,0.14955905079841614,16.611736297607422,,,
95500,0.09592287242412567,18.31341552734375,,,
95600,0.2129071205854416,14.57705020904541,,,
95700,0.09896442294120789,17.38333511352539,,,
95800,0.11205199360847473,16.8248291015625,,,
95900,0.13927283883094788,15.922027587890625,,,
96000,0.1465671807527542,15.67233943939209,,,
96100,0.11821934580802917,16.735149383544922,,,
96200,0.1776019036769867,14.606208801269531,,,
96300,0.12324152886867523,16.0186710357666,,,
96400,0.16571947932243347,15.914546966552734,,,
96500,0.12089934200048447,16.93914222717285,,,
96600,0.12153329700231552,17.745037078857422,,,
96700,0.16048383712768555,15.560930252075195,,,
96800,0.1437586545944214,15.604289054870605,,,
96900,0.16371189057826996,15.170681953430176,,,
97000,0.1272229254245758,16.28546142578125,,,
97100,0.10898397862911224,16.51247787475586,,,
97200,0.1505928486585617,15.906156539916992,,,
97300,0.09737890958786011,16.877532958984375,,,
97400,0.11540564894676208,16.867889404296875,,,
97500,0.12825340032577515,16.753211975097656,,,
97600,0.17049956321716309,15.605719566345215,,,
97700,0.1512167751789093,15.448568344116211,,,
97800,0.19158613681793213,15.09726333618164,,,
97900,0.11410823464393616,16.823375701904297,,,
98000,0.17856082320213318,15.945634841918945,,,
98100,0.19464902579784393,14.355445861816406,,,
98200,0.12062551826238632,17.130008697509766,,,
98300,0.13637791574001312,15.774394035339355,,,
98400,0.14798322319984436,16.194313049316406,,,
98500,0.20366325974464417,15.198931694030762,,,
98600,0.14276684820652008,15.820236206054688,,,
98700,0.16832207143306732,15.937917709350586,,,
98800,0.10864906013011932,17.296234130859375,,,
98900,0.2379184365272522,14.195638656616211,,,
99000,0.11186890304088593,17.425819396972656,,,
99100,0.15299731492996216,15.070072174072266,,,
99200,0.10444562137126923,16.818620681762695,,,
99300,0.1097029447555542,16.460662841796875,,,
99400,0.16816997528076172,15.387432098388672,,,
99500,0.13552871346473694,15.968981742858887,,,
99600,0.1824917197227478,14.796815872192383,,,
99700,0.13398635387420654,16.671592712402344,,,
99800,0.17419081926345825,15.162860870361328,,,
99900,0.1041366457939148,17.385574340820312,,,
