step,train/domain,train/loss,train/psnr,val/avg_psnr,val/imagenet-blur_psnr,val/imagenet-blur_ssim,val/imagenet-noise_psnr,val/imagenet-noise_ssim,val/imagenet-weather_psnr,val/imagenet-weather_ssim
24000,35.0,0.24216477572917938,16.294462203979492,,,,,,,
24100,35.0,0.24974951148033142,16.02558135986328,,,,,,,
24200,23.0,0.2868863344192505,15.473199844360352,,,,,,,
24300,23.0,0.26741892099380493,15.892204284667969,,,,,,,
24400,23.0,0.2680603563785553,15.601550102233887,,,,,,,
24500,27.0,0.18421824276447296,19.081172943115234,,,,,,,
24600,27.0,0.25276193022727966,16.41493034362793,,,,,,,
24700,23.0,0.23259985446929932,16.726411819458008,,,,,,,
24800,27.0,0.22541457414627075,17.414562225341797,,,,,,,
24900,35.0,0.30072513222694397,14.631074905395508,,,,,,,
25000,35.0,0.2938944101333618,14.600152969360352,,,,,,,
25100,23.0,0.23447257280349731,17.029926300048828,,,,,,,
25200,23.0,0.2829524874687195,15.13454818725586,,,,,,,
25300,35.0,0.21243445575237274,17.288700103759766,,,,,,,
25400,27.0,0.2412761151790619,16.58924102783203,,,,,,,
25500,35.0,0.2121470421552658,17.05841827392578,,,,,,,
25600,23.0,0.24194680154323578,16.928142547607422,,,,,,,
25700,35.0,0.31941089034080505,14.395339965820312,,,,,,,
25800,23.0,0.27198415994644165,15.651633262634277,,,,,,,
25900,23.0,0.3029544949531555,15.283357620239258,,,,,,,
26000,27.0,0.2687129080295563,16.192184448242188,,,,,,,
26100,23.0,0.274448961019516,15.75617790222168,,,,,,,
26200,23.0,0.30310600996017456,15.095733642578125,,,,,,,
26300,35.0,0.2776406407356262,15.109830856323242,,,,,,,
26400,27.0,0.2774799168109894,15.507527351379395,,,,,,,
26500,27.0,0.2525951862335205,16.66205406188965,,,,,,,
26600,27.0,0.21023651957511902,17.7981014251709,,,,,,,
26700,35.0,0.2995664179325104,14.426191329956055,,,,,,,
26800,35.0,0.3361990749835968,13.471508026123047,,,,,,,
26900,23.0,0.27983716130256653,15.387396812438965,,,,,,,
27000,27.0,0.2594042420387268,16.721458435058594,,,,,,,
27100,23.0,0.3103508949279785,14.452842712402344,,,,,,,
27200,35.0,0.26755285263061523,15.371427536010742,,,,,,,
27300,23.0,0.30217477679252625,14.86659049987793,,,,,,,
27400,35.0,0.25019770860671997,15.738953590393066,,,,,,,
27500,27.0,0.2191808521747589,17.09943962097168,,,,,,,
27600,23.0,0.2749195098876953,15.331168174743652,,,,,,,
27700,23.0,0.2845129072666168,15.318607330322266,,,,,,,
27800,23.0,0.29079124331474304,14.837642669677734,,,,,,,
27900,23.0,0.30118077993392944,14.657145500183105,,,,,,,
28000,27.0,0.21683388948440552,17.44173240661621,,,,,,,
28100,27.0,0.22760650515556335,16.89916229248047,,,,,,,
28200,35.0,0.3246697783470154,14.990110397338867,,,,,,,
28300,27.0,0.17627041041851044,19.654970169067383,,,,,,,
28400,27.0,0.2041962742805481,18.070579528808594,,,,,,,
28500,27.0,0.20907719433307648,18.08682632446289,,,,,,,
28600,27.0,0.2556028962135315,16.571725845336914,,,,,,,
28700,35.0,0.2621310353279114,15.913287162780762,,,,,,,
28800,23.0,0.26148855686187744,16.18248748779297,,,,,,,
28900,35.0,0.3029588758945465,14.692834854125977,,,,,,,
29000,23.0,0.2758212983608246,15.79605484008789,,,,,,,
29100,35.0,0.30142542719841003,14.572330474853516,,,,,,,
29200,35.0,0.259876012802124,15.685011863708496,,,,,,,
29300,23.0,0.2552424967288971,16.28569793701172,,,,,,,
29400,27.0,0.27083325386047363,15.594595909118652,,,,,,,
29500,27.0,0.28979727625846863,15.852503776550293,,,,,,,
29600,35.0,0.23213565349578857,16.411401748657227,,,,,,,
29700,35.0,0.2934940457344055,14.977956771850586,,,,,,,
29800,27.0,0.2751029431819916,15.934830665588379,,,,,,,
29900,23.0,0.2483256757259369,16.543685913085938,,,,,,,
30000,35.0,0.26885929703712463,15.411450386047363,,,,,,,
30100,27.0,0.27168023586273193,15.709586143493652,,,,,,,
30200,23.0,0.2585262358188629,16.009950637817383,,,,,,,
30300,23.0,0.2807745635509491,15.443277359008789,,,,,,,
30400,35.0,0.27863460779190063,14.989641189575195,,,,,,,
30500,23.0,0.2609836161136627,16.148883819580078,,,,,,,
30600,35.0,0.3302289545536041,13.838834762573242,,,,,,,
30700,23.0,0.2602217197418213,15.87332534790039,,,,,,,
30800,35.0,0.3140827417373657,13.946405410766602,,,,,,,
30900,23.0,0.28354355692863464,15.8699951171875,,,,,,,
31000,27.0,0.23315173387527466,17.200517654418945,,,,,,,
31100,23.0,0.3224649727344513,14.497507095336914,,,,,,,
31200,23.0,0.3241806626319885,14.804187774658203,,,,,,,
31300,35.0,0.2871915400028229,15.12948989868164,,,,,,,
31400,27.0,0.19714951515197754,18.231029510498047,,,,,,,
31500,27.0,0.2409054934978485,17.029088973999023,,,,,,,
31600,35.0,0.2813476622104645,15.448221206665039,,,,,,,
31700,35.0,0.2737194299697876,15.257438659667969,,,,,,,
31800,35.0,0.2637123167514801,15.435367584228516,,,,,,,
31900,27.0,0.1984844207763672,18.240619659423828,,,,,,,
32000,35.0,0.27669793367385864,14.896540641784668,,,,,,,
32100,23.0,0.2633444666862488,16.002971649169922,,,,,,,
32200,27.0,0.28066375851631165,16.024145126342773,,,,,,,
32300,27.0,0.2872314453125,15.764314651489258,,,,,,,
32400,23.0,0.2797580659389496,15.673903465270996,,,,,,,
32500,27.0,0.2776780426502228,15.642157554626465,,,,,,,
32600,23.0,0.27822059392929077,15.452079772949219,,,,,,,
32700,23.0,0.27897942066192627,15.531229019165039,,,,,,,
32800,27.0,0.2292845994234085,17.144107818603516,,,,,,,
32900,23.0,0.31733518838882446,14.970630645751953,,,,,,,
33000,23.0,0.28080734610557556,15.330368041992188,,,,,,,
33100,35.0,0.27768728137016296,15.16912841796875,,,,,,,
33200,27.0,0.2736327350139618,15.942121505737305,,,,,,,
33300,27.0,0.2160443365573883,17.563657760620117,,,,,,,
33400,27.0,0.19985345005989075,18.341615676879883,,,,,,,
33500,35.0,0.28982779383659363,15.005071640014648,,,,,,,
33600,23.0,0.2961665689945221,14.824953079223633,,,,,,,
33700,23.0,0.2715073227882385,15.827534675598145,,,,,,,
33800,35.0,0.29795101284980774,14.525908470153809,,,,,,,
33900,35.0,0.28200989961624146,15.023804664611816,,,,,,,
34000,23.0,0.26284289360046387,16.084928512573242,,,,,,,
34100,27.0,0.26846620440483093,16.662635803222656,,,,,,,
34200,35.0,0.25335001945495605,15.721963882446289,,,,,,,
34300,23.0,0.2622341811656952,16.322032928466797,,,,,,,
34400,35.0,0.2649396061897278,15.777868270874023,,,,,,,
34500,23.0,0.30241501331329346,14.877338409423828,,,,,,,
34600,23.0,0.31012365221977234,15.195781707763672,,,,,,,
34700,35.0,0.2638167142868042,15.621039390563965,,,,,,,
34800,27.0,0.281598836183548,15.87955093383789,,,,,,,
34900,27.0,0.18903549015522003,19.074771881103516,,,,,,,
35000,27.0,0.2077437937259674,17.74687957763672,,,,,,,
35100,23.0,0.3175196647644043,14.60076904296875,,,,,,,
35200,35.0,0.28248926997184753,14.798257827758789,,,,,,,
35300,23.0,0.2952013611793518,14.620980262756348,,,,,,,
35400,35.0,0.2849670350551605,14.990766525268555,,,,,,,
35500,35.0,0.2742648720741272,15.016547203063965,,,,,,,
35600,27.0,0.26410403847694397,16.475345611572266,,,,,,,
35700,23.0,0.315458744764328,14.587081909179688,,,,,,,
35800,27.0,0.24581816792488098,17.018308639526367,,,,,,,
35900,23.0,0.36191296577453613,13.208221435546875,,,,,,,
36000,27.0,0.27155637741088867,15.939264297485352,,,,,,,
36100,27.0,0.24442023038864136,16.745548248291016,,,,,,,
36200,27.0,0.27195850014686584,15.596095085144043,,,,,,,
36300,23.0,0.3104284405708313,14.347167015075684,,,,,,,
36400,23.0,0.24889978766441345,16.786046981811523,,,,,,,
36500,35.0,0.28066086769104004,15.698183059692383,,,,,,,
36600,27.0,0.2925710380077362,15.942971229553223,,,,,,,
36700,35.0,0.27749550342559814,15.558424949645996,,,,,,,
36800,23.0,0.25367939472198486,16.462608337402344,,,,,,,
36900,23.0,0.2209811806678772,17.487356185913086,,,,,,,
37000,35.0,0.2929329574108124,14.460916519165039,,,,,,,
37100,35.0,0.24922774732112885,15.728742599487305,,,,,,,
37200,35.0,0.24878187477588654,15.910514831542969,,,,,,,
37300,35.0,0.2486569881439209,15.757001876831055,,,,,,,
37400,27.0,0.21208086609840393,17.240394592285156,,,,,,,
37500,27.0,0.23081226646900177,16.910493850708008,,,,,,,
37600,35.0,0.26058000326156616,15.407127380371094,,,,,,,
37700,27.0,0.2418990582227707,16.43142318725586,,,,,,,
37800,23.0,0.24064990878105164,16.233173370361328,,,,,,,
37900,35.0,0.23375742137432098,16.67788314819336,,,,,,,
38000,35.0,0.2397250235080719,15.789545059204102,,,,,,,
38100,27.0,0.24585658311843872,17.549760818481445,,,,,,,
38200,35.0,0.29957494139671326,14.235649108886719,,,,,,,
38300,35.0,0.26273417472839355,15.779438018798828,,,,,,,
38400,23.0,0.24721112847328186,16.583541870117188,,,,,,,
38500,35.0,0.23318445682525635,16.8834228515625,,,,,,,
38600,35.0,0.25656941533088684,15.94029426574707,,,,,,,
38700,23.0,0.27148547768592834,15.973592758178711,,,,,,,
38800,35.0,0.26111695170402527,15.851872444152832,,,,,,,
38900,27.0,0.2672562003135681,16.14242935180664,,,,,,,
39000,35.0,0.26846668124198914,15.607840538024902,,,,,,,
39100,27.0,0.24378056824207306,16.754648208618164,,,,,,,
39200,35.0,0.290839284658432,14.748743057250977,,,,,,,
39300,35.0,0.31433454155921936,14.4087495803833,,,,,,,
39400,23.0,0.265123575925827,15.801556587219238,,,,,,,
39500,27.0,0.22220127284526825,17.171457290649414,,,,,,,
39600,27.0,0.30818748474121094,15.10226058959961,,,,,,,
39700,35.0,0.2571582794189453,15.49513053894043,,,,,,,
39800,27.0,0.2825840413570404,15.408029556274414,,,,,,,
39900,35.0,0.3005817234516144,14.57565689086914,,,,,,,
40000,35.0,0.23069144785404205,16.56082534790039,,,,,,,
40100,23.0,0.26303571462631226,15.924015045166016,,,,,,,
40200,23.0,0.23111185431480408,16.96396255493164,,,,,,,
40300,35.0,0.2759851813316345,14.978523254394531,,,,,,,
40400,27.0,0.21381914615631104,18.39306640625,,,,,,,
40500,35.0,0.3244365155696869,13.605725288391113,,,,,,,
40600,27.0,0.2385379523038864,17.30182647705078,,,,,,,
40700,35.0,0.3154573142528534,14.279488563537598,,,,,,,
40800,27.0,0.2536020874977112,16.737319946289062,,,,,,,
40900,35.0,0.24345192313194275,16.049789428710938,,,,,,,
41000,23.0,0.24798323214054108,17.24628448486328,,,,,,,
41100,35.0,0.24701982736587524,15.958362579345703,,,,,,,
41200,35.0,0.30414047837257385,14.206527709960938,,,,,,,
41300,27.0,0.261861115694046,16.721527099609375,,,,,,,
41400,23.0,0.2930469810962677,14.94448184967041,,,,,,,
41500,23.0,0.2518656253814697,16.566364288330078,,,,,,,
41600,35.0,0.2476465255022049,16.14483642578125,,,,,,,
41700,23.0,0.2566037178039551,15.968135833740234,,,,,,,
41800,27.0,0.264557421207428,16.322708129882812,,,,,,,
41900,35.0,0.2731066942214966,15.261488914489746,,,,,,,
42000,27.0,0.2328074425458908,17.45152473449707,,,,,,,
42100,23.0,0.23156845569610596,17.129047393798828,,,,,,,
42200,27.0,0.2357027381658554,17.398115158081055,,,,,,,
42300,35.0,0.26105770468711853,15.555550575256348,,,,,,,
42400,23.0,0.2855204939842224,14.880192756652832,,,,,,,
42500,35.0,0.2679586410522461,15.514421463012695,,,,,,,
42600,23.0,0.24947741627693176,16.39501953125,,,,,,,
42700,27.0,0.2240520417690277,18.532739639282227,,,,,,,
42800,27.0,0.2642062306404114,16.34511375427246,,,,,,,
42900,35.0,0.2148279994726181,16.594837188720703,,,,,,,
43000,23.0,0.2641278803348541,15.592905044555664,,,,,,,
43100,35.0,0.2760971188545227,15.33704662322998,,,,,,,
43200,23.0,0.28022125363349915,15.539695739746094,,,,,,,
43300,23.0,0.24438482522964478,16.804384231567383,,,,,,,
43400,35.0,0.26157984137535095,16.012069702148438,,,,,,,
43500,35.0,0.2724127769470215,15.487910270690918,,,,,,,
43600,27.0,0.2299114614725113,17.053791046142578,,,,,,,
43700,27.0,0.2555164694786072,16.768070220947266,,,,,,,
43800,27.0,0.21536271274089813,17.83840560913086,,,,,,,
43900,23.0,0.2839183211326599,15.477112770080566,,,,,,,
44000,27.0,0.2315891534090042,17.3316650390625,,,,,,,
44100,27.0,0.28091147541999817,15.18061637878418,,,,,,,
44200,27.0,0.24545976519584656,16.493202209472656,,,,,,,
44300,23.0,0.2531270682811737,16.379108428955078,,,,,,,
44400,23.0,0.24584950506687164,16.178237915039062,,,,,,,
44500,27.0,0.24131037294864655,17.024486541748047,,,,,,,
44600,27.0,0.30343425273895264,15.667999267578125,,,,,,,
44700,23.0,0.27609387040138245,15.549598693847656,,,,,,,
44800,27.0,0.2724989056587219,15.895777702331543,,,,,,,
44900,27.0,0.30456608533859253,15.087024688720703,,,,,,,
45000,27.0,0.23652580380439758,17.06610870361328,,,,,,,
45100,27.0,0.25807496905326843,16.246932983398438,,,,,,,
45200,27.0,0.25463372468948364,15.873454093933105,,,,,,,
45300,23.0,0.31175100803375244,15.343212127685547,,,,,,,
45400,23.0,0.26930442452430725,15.394744873046875,,,,,,,
45500,27.0,0.19141577184200287,18.196609497070312,,,,,,,
45600,23.0,0.22981922328472137,17.619821548461914,,,,,,,
45700,23.0,0.23007051646709442,17.09724235534668,,,,,,,
45800,35.0,0.28953179717063904,14.945870399475098,,,,,,,
45900,23.0,0.32182249426841736,14.071334838867188,,,,,,,
46000,23.0,0.217673659324646,17.12834930419922,,,,,,,
46100,35.0,0.23474405705928802,16.211002349853516,,,,,,,
46200,23.0,0.22998648881912231,16.664499282836914,,,,,,,
46300,23.0,0.2411021590232849,16.517192840576172,,,,,,,
46400,23.0,0.2652234733104706,16.556211471557617,,,,,,,
46500,35.0,0.26316484808921814,15.4814453125,,,,,,,
46600,35.0,0.26423895359039307,15.600028991699219,,,,,,,
46700,23.0,0.33124783635139465,14.52370834350586,,,,,,,
46800,23.0,0.2809728980064392,15.814718246459961,,,,,,,
46900,35.0,0.2621327340602875,15.364007949829102,,,,,,,
47000,23.0,0.2811610996723175,15.807050704956055,,,,,,,
47100,23.0,0.18240219354629517,18.6346435546875,,,,,,,
47200,23.0,0.27124303579330444,15.615850448608398,,,,,,,
47300,27.0,0.1770867109298706,19.630136489868164,,,,,,,
47400,27.0,0.27868717908859253,16.637264251708984,,,,,,,
47500,35.0,0.2598457634449005,16.006237030029297,,,,,,,
47600,27.0,0.32138076424598694,14.793676376342773,,,,,,,
47700,35.0,0.23814408481121063,16.153854370117188,,,,,,,
47800,23.0,0.23849806189537048,16.587726593017578,,,,,,,
47900,27.0,0.2662445604801178,16.487560272216797,,,,,,,
48000,27.0,0.20965354144573212,18.65848731994629,,,,,,,
48100,27.0,0.215276837348938,17.761146545410156,,,,,,,
48200,23.0,0.28287819027900696,15.32964038848877,,,,,,,
48300,23.0,0.26432040333747864,17.04460906982422,,,,,,,
48400,35.0,0.2705751657485962,15.638069152832031,,,,,,,
48500,23.0,0.2557772696018219,16.93657112121582,,,,,,,
48600,23.0,0.2520381808280945,16.436176300048828,,,,,,,
48700,35.0,0.25011152029037476,16.303796768188477,,,,,,,
48800,27.0,0.19310882687568665,19.331111907958984,,,,,,,
48900,35.0,0.27130061388015747,15.439173698425293,,,,,,,
49000,23.0,0.2890603244304657,14.722758293151855,,,,,,,
49100,23.0,0.27326053380966187,15.476820945739746,,,,,,,
49200,23.0,0.29813265800476074,15.186918258666992,,,,,,,
49300,35.0,0.24968843162059784,16.156795501708984,,,,,,,
49400,35.0,0.2785508930683136,15.003332138061523,,,,,,,
49500,27.0,0.24630968272686005,17.53863525390625,,,,,,,
49600,23.0,0.2503134608268738,17.032840728759766,,,,,,,
49700,23.0,0.26010021567344666,16.363969802856445,,,,,,,
49800,27.0,0.2595106363296509,17.151927947998047,,,,,,,
49900,23.0,0.33573201298713684,13.8157958984375,,,,,,,
50000,27.0,0.2311745285987854,17.94186019897461,,,,,,,
50100,27.0,0.23568977415561676,17.25119400024414,,,,,,,
50200,35.0,0.3082244098186493,14.656545639038086,,,,,,,
50300,23.0,0.2900810241699219,15.463247299194336,,,,,,,
50400,23.0,0.33116838335990906,14.283486366271973,,,,,,,
50500,27.0,0.1979569047689438,18.711069107055664,,,,,,,
50600,23.0,0.24485543370246887,16.481203079223633,,,,,,,
50700,23.0,0.26387453079223633,15.948237419128418,,,,,,,
50800,23.0,0.27317532896995544,16.282257080078125,,,,,,,
50900,27.0,0.21454867720603943,17.950592041015625,,,,,,,
51000,23.0,0.2718769907951355,15.854320526123047,,,,,,,
51100,27.0,0.1912352591753006,18.588403701782227,,,,,,,
51200,35.0,0.29142650961875916,14.477333068847656,,,,,,,
51300,23.0,0.23723699152469635,16.597389221191406,,,,,,,
51400,35.0,0.33173859119415283,13.243715286254883,,,,,,,
51500,27.0,0.25594884157180786,16.499164581298828,,,,,,,
51600,23.0,0.20908261835575104,18.158294677734375,,,,,,,
51700,27.0,0.25228169560432434,16.483909606933594,,,,,,,
51800,35.0,0.258097380399704,15.536907196044922,,,,,,,
51900,35.0,0.25814658403396606,15.573287010192871,,,,,,,
52000,23.0,0.23223838210105896,17.020431518554688,,,,,,,
52100,23.0,0.27304360270500183,15.943535804748535,,,,,,,
52200,27.0,0.19360071420669556,18.897594451904297,,,,,,,
52300,27.0,0.24053871631622314,16.87302589416504,,,,,,,
52400,23.0,0.20960719883441925,17.753755569458008,,,,,,,
52500,35.0,0.28935563564300537,14.692273139953613,,,,,,,
52600,27.0,0.2214106321334839,17.99713897705078,,,,,,,
52700,27.0,0.25243911147117615,17.086177825927734,,,,,,,
52800,27.0,0.22333288192749023,17.437307357788086,,,,,,,
52900,23.0,0.3083743155002594,15.42447280883789,,,,,,,
53000,27.0,0.24662207067012787,16.273563385009766,,,,,,,
53100,23.0,0.2341950684785843,17.4761962890625,,,,,,,
53200,27.0,0.22762171924114227,16.75642204284668,,,,,,,
53300,23.0,0.2720877528190613,15.557001113891602,,,,,,,
53400,27.0,0.24678359925746918,16.471946716308594,,,,,,,
53500,35.0,0.27599477767944336,14.674185752868652,,,,,,,
53600,27.0,0.2881256341934204,15.08094596862793,,,,,,,
53700,27.0,0.29687750339508057,15.207937240600586,,,,,,,
53800,35.0,0.23018601536750793,16.27365493774414,,,,,,,
53900,27.0,0.2682930827140808,16.06623077392578,,,,,,,
54000,35.0,0.2429237961769104,16.017601013183594,,,,,,,
54100,35.0,0.31036219000816345,13.865324974060059,,,,,,,
54200,35.0,0.2280057668685913,16.512989044189453,,,,,,,
54300,27.0,0.2529072165489197,16.291059494018555,,,,,,,
54400,23.0,0.26950493454933167,15.697274208068848,,,,,,,
54500,27.0,0.26526299118995667,16.80577850341797,,,,,,,
54600,23.0,0.2645171880722046,16.013507843017578,,,,,,,
54700,27.0,0.19264893233776093,18.835800170898438,,,,,,,
54800,35.0,0.2116556614637375,17.86731719970703,,,,,,,
54900,27.0,0.23536114394664764,16.9896183013916,,,,,,,
55000,27.0,0.2999722957611084,14.930068969726562,,,,,,,
55100,23.0,0.26486071944236755,15.914297103881836,,,,,,,
55200,23.0,0.2780146598815918,15.914668083190918,,,,,,,
55300,23.0,0.21890784800052643,17.409135818481445,,,,,,,
55400,35.0,0.24796698987483978,15.716066360473633,,,,,,,
55500,23.0,0.25553494691848755,16.91490936279297,,,,,,,
55600,23.0,0.35374677181243896,13.724194526672363,,,,,,,
55700,27.0,0.2650158703327179,15.450647354125977,,,,,,,
55800,23.0,0.19596032798290253,18.561866760253906,,,,,,,
55900,23.0,0.2696082592010498,16.150375366210938,,,,,,,
56000,27.0,0.24193482100963593,16.649982452392578,,,,,,,
56100,23.0,0.25537654757499695,16.228233337402344,,,,,,,
56200,35.0,0.289869487285614,15.321062088012695,,,,,,,
56300,27.0,0.22388502955436707,17.64118194580078,,,,,,,
56400,35.0,0.2684710621833801,15.225221633911133,,,,,,,
56500,27.0,0.2108258157968521,17.78108787536621,,,,,,,
56600,35.0,0.2946321368217468,14.637553215026855,,,,,,,
56700,35.0,0.27816176414489746,15.15527057647705,,,,,,,
56800,35.0,0.2908637523651123,15.04733657836914,,,,,,,
56900,35.0,0.23381705582141876,16.300474166870117,,,,,,,
57000,23.0,0.29236894845962524,15.454858779907227,,,,,,,
57100,23.0,0.20017100870609283,18.017864227294922,,,,,,,
57200,27.0,0.19646522402763367,18.707897186279297,,,,,,,
57300,27.0,0.2417937070131302,17.038137435913086,,,,,,,
57400,23.0,0.22251607477664948,17.729795455932617,,,,,,,
57500,23.0,0.27006131410598755,16.013782501220703,,,,,,,
57600,23.0,0.23790419101715088,16.985424041748047,,,,,,,
57700,23.0,0.26751214265823364,16.062484741210938,,,,,,,
57800,23.0,0.26899418234825134,15.983800888061523,,,,,,,
57900,27.0,0.24846771359443665,16.843257904052734,,,,,,,
58000,23.0,0.2533262073993683,16.607751846313477,,,,,,,
58100,23.0,0.2404388040304184,16.75806427001953,,,,,,,
58200,35.0,0.2812362015247345,15.066410064697266,,,,,,,
58300,35.0,0.30392885208129883,14.641653060913086,,,,,,,
58400,23.0,0.26169902086257935,16.085906982421875,,,,,,,
58500,23.0,0.25503334403038025,16.33047103881836,,,,,,,
58600,27.0,0.2188180834054947,18.325607299804688,,,,,,,
58700,23.0,0.26707738637924194,15.945695877075195,,,,,,,
58800,23.0,0.26023149490356445,16.05304527282715,,,,,,,
58900,35.0,0.32112085819244385,13.707881927490234,,,,,,,
59000,35.0,0.2625879943370819,15.781166076660156,,,,,,,
59100,35.0,0.26357460021972656,15.332602500915527,,,,,,,
59200,27.0,0.24253647029399872,16.739227294921875,,,,,,,
59300,23.0,0.2840895652770996,15.467479705810547,,,,,,,
59400,27.0,0.20748762786388397,18.329814910888672,,,,,,,
59500,27.0,0.2265542894601822,17.85304832458496,,,,,,,
59600,27.0,0.20585432648658752,18.344680786132812,,,,,,,
59700,23.0,0.222062885761261,17.258317947387695,,,,,,,
59800,27.0,0.24604442715644836,16.47970962524414,,,,,,,
59900,23.0,0.26226598024368286,15.91850471496582,,,,,,,
60000,27.0,0.21340586245059967,18.001869201660156,,,,,,,
60100,23.0,0.242852583527565,16.991010665893555,,,,,,,
60200,27.0,0.2015625685453415,18.49611473083496,,,,,,,
60300,27.0,0.21886548399925232,17.677040100097656,,,,,,,
60400,23.0,0.2586689889431,16.209522247314453,,,,,,,
60500,35.0,0.30172377824783325,15.151418685913086,,,,,,,
60600,35.0,0.2403458207845688,15.879850387573242,,,,,,,
60700,23.0,0.26184502243995667,16.2136287689209,,,,,,,
60800,27.0,0.23128372430801392,17.341094970703125,,,,,,,
60900,23.0,0.2740917205810547,15.726142883300781,,,,,,,
61000,23.0,0.24183611571788788,17.139240264892578,,,,,,,
61100,27.0,0.24945421516895294,16.328824996948242,,,,,,,
61200,35.0,0.285347044467926,15.422832489013672,,,,,,,
61300,27.0,0.261490136384964,15.981546401977539,,,,,,,
61400,27.0,0.21411803364753723,17.54715347290039,,,,,,,
61500,27.0,0.25829625129699707,16.461994171142578,,,,,,,
61600,27.0,0.21143878996372223,18.230573654174805,,,,,,,
61700,35.0,0.3004438579082489,14.740265846252441,,,,,,,
61800,35.0,0.20352570712566376,17.72586441040039,,,,,,,
61900,27.0,0.2782609760761261,15.950464248657227,,,,,,,
62000,27.0,0.28213822841644287,15.579870223999023,,,,,,,
62100,35.0,0.27362582087516785,15.119897842407227,,,,,,,
62200,23.0,0.26464176177978516,15.809814453125,,,,,,,
62300,35.0,0.24751117825508118,15.808806419372559,,,,,,,
62400,35.0,0.3290087878704071,13.952127456665039,,,,,,,
62500,35.0,0.2961558401584625,14.556173324584961,,,,,,,
62600,35.0,0.24461239576339722,16.661823272705078,,,,,,,
62700,27.0,0.25616973638534546,16.51237678527832,,,,,,,
62800,23.0,0.2486923784017563,16.877540588378906,,,,,,,
62900,23.0,0.24668113887310028,16.50200843811035,,,,,,,
63000,35.0,0.26889222860336304,15.459752082824707,,,,,,,
63100,23.0,0.285594642162323,15.445728302001953,,,,,,,
63200,23.0,0.27449503540992737,16.27115249633789,,,,,,,
63300,23.0,0.2752864360809326,15.651681900024414,,,,,,,
63400,23.0,0.25235146284103394,16.380605697631836,,,,,,,
63500,35.0,0.270939439535141,15.351579666137695,,,,,,,
63600,35.0,0.25615838170051575,15.751060485839844,,,,,,,
63700,23.0,0.21390320360660553,17.804702758789062,,,,,,,
63800,35.0,0.26145124435424805,15.730847358703613,,,,,,,
63900,23.0,0.25455427169799805,16.158859252929688,,,,,,,
64000,23.0,0.23347613215446472,17.250341415405273,,,,,,,
64100,27.0,0.24452020227909088,17.404077529907227,,,,,,,
64200,35.0,0.26071274280548096,15.912965774536133,,,,,,,
64300,23.0,0.26037412881851196,16.130495071411133,,,,,,,
64400,23.0,0.2699600160121918,16.074459075927734,,,,,,,
64500,35.0,0.2799697518348694,15.025424003601074,,,,,,,
64600,23.0,0.27614709734916687,16.104145050048828,,,,,,,
64700,23.0,0.29197704792022705,15.55093765258789,,,,,,,
64800,27.0,0.2319512516260147,17.151941299438477,,,,,,,
64900,23.0,0.23532842099666595,16.867382049560547,,,,,,,
65000,23.0,0.2522681653499603,16.725421905517578,,,,,,,
65100,27.0,0.20987887680530548,17.754737854003906,,,,,,,
65200,35.0,0.3169693052768707,14.418584823608398,,,,,,,
65300,23.0,0.3631851375102997,12.990373611450195,,,,,,,
65400,27.0,0.3161756098270416,14.999313354492188,,,,,,,
65500,23.0,0.28057509660720825,15.873067855834961,,,,,,,
65600,35.0,0.24333079159259796,16.08582305908203,,,,,,,
65700,35.0,0.27682796120643616,14.890539169311523,,,,,,,
65800,35.0,0.2738507390022278,15.60042953491211,,,,,,,
65900,27.0,0.2839532494544983,15.144851684570312,,,,,,,
66000,35.0,0.23521512746810913,16.37565803527832,,,,,,,
66100,27.0,0.2304234504699707,17.336708068847656,,,,,,,
66200,23.0,0.2407340407371521,17.19363784790039,,,,,,,
66300,23.0,0.2633630037307739,15.855230331420898,,,,,,,
66400,23.0,0.2555738389492035,16.32997703552246,,,,,,,
66500,27.0,0.20320817828178406,17.200603485107422,,,,,,,
66600,27.0,0.1727505773305893,19.31328582763672,,,,,,,
66700,27.0,0.26518625020980835,16.05242156982422,,,,,,,
66800,35.0,0.24769389629364014,16.082656860351562,,,,,,,
66900,27.0,0.2476869821548462,16.802350997924805,,,,,,,
67000,27.0,0.20595961809158325,18.32607078552246,,,,,,,
67100,35.0,0.26500797271728516,15.702356338500977,,,,,,,
67200,23.0,0.31659021973609924,14.895955085754395,,,,,,,
67300,27.0,0.2640584409236908,16.696277618408203,,,,,,,
67400,23.0,0.26978373527526855,16.38725471496582,,,,,,,
67500,27.0,0.19646801054477692,18.044734954833984,,,,,,,
67600,27.0,0.17431199550628662,18.834060668945312,,,,,,,
67700,23.0,0.31621432304382324,14.47916030883789,,,,,,,
67800,35.0,0.29109513759613037,15.054096221923828,,,,,,,
67900,27.0,0.2630611062049866,16.103357315063477,,,,,,,
68000,35.0,0.27050986886024475,15.274551391601562,,,,,,,
68100,23.0,0.18269014358520508,19.210315704345703,,,,,,,
68200,27.0,0.17656123638153076,19.344181060791016,,,,,,,
68300,35.0,0.2752542495727539,15.746574401855469,,,,,,,
68400,23.0,0.20990338921546936,18.27758026123047,,,,,,,
68500,35.0,0.30043676495552063,14.64644718170166,,,,,,,
68600,35.0,0.22425447404384613,16.950000762939453,,,,,,,
68700,35.0,0.2854929268360138,14.546615600585938,,,,,,,
